time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20171026T173008,56.65,700,700,56.66,1200,1200
20171026T173010,56.66,400,400,56.66,300,300
20171026T173011,56.66,1200,1200,56.67,600,600
20171026T173012,56.68,1400,1400,56.69,400,400
20171026T173013,56.68,1100,1100,56.69,500,500
20171026T173014,56.68,700,700,56.69,500,500
20171026T173018,56.68,700,700,56.69,1000,1000
20171026T173019,56.68,700,700,56.69,1100,1100
20171026T173022,56.67,600,600,56.68,800,800
20171026T173023,56.67,300,300,56.68,600,600
20171026T173024,56.67,400,400,56.68,800,800
20171026T173024,56.66,200,200,56.67,1300,1300
20171026T173025,56.65,800,800,56.66,1100,1100
20171026T173028,56.65,800,800,56.66,900,900
20171026T173029,56.65,900,900,56.66,900,900
20171026T173030,56.65,900,900,56.66,800,800
20171026T173031,56.65,600,600,56.66,1000,1000
20171026T173032,56.64,600,600,56.65,900,900
20171026T173034,56.64,200,200,56.65,1300,1300
20171026T173036,56.63,300,300,56.64,1100,1100
20171026T173037,56.63,2300,2300,56.64,1000,1000
20171026T173040,56.63,2300,2300,56.64,1200,1200
20171026T173043,56.65,1800,1800,56.66,600,600
20171026T173044,56.64,500,500,56.65,700,700
20171026T173045,56.64,700,700,56.65,700,700
20171026T173046,56.64,800,800,56.65,400,400
20171026T173048,56.65,700,700,56.66,800,800
20171026T173049,56.66,900,900,56.67,400,400
20171026T173050,56.67,500,500,56.68,500,500
20171026T173051,56.68,600,600,56.69,1100,1100
20171026T173053,56.68,600,600,56.69,900,900
20171026T173055,56.69,700,700,56.7,100,100
20171026T173056,56.7,300,300,56.71,2100,2100
20171026T173057,56.7,600,600,56.71,2000,2000
20171026T173059,56.7,600,600,56.71,1700,1700
20171026T173100,56.7,600,600,56.71,2000,2000
20171026T173102,56.7,600,600,56.71,800,800
20171026T173103,56.7,200,200,56.71,900,900
20171026T173105,56.7,500,500,56.71,800,800
20171026T173106,56.7,600,600,56.71,400,400
20171026T173108,56.7,2300,2300,56.71,400,400
20171026T173112,56.7,2300,2300,56.71,800,800
20171026T173114,56.7,2100,2100,56.71,800,800
20171026T173116,56.7,2200,2200,56.71,800,800
20171026T173121,56.7,2200,2200,56.71,900,900
20171026T173123,56.7,2200,2200,56.71,1000,1000
20171026T173124,56.7,2200,2200,56.71,1200,1200
20171026T173126,56.7,100,100,56.7,500,500
20171026T173126,56.69,1000,1000,56.7,800,800
20171026T173127,56.69,1000,1000,56.71,800,800
20171026T173129,56.69,900,900,56.71,900,900
20171026T173132,56.69,800,800,56.71,1000,1000
20171026T173142,56.69,200,200,56.69,200,200
20171026T173143,56.69,500,500,56.7,700,700
20171026T173145,56.69,400,400,56.7,1000,1000
20171026T173146,56.69,500,500,56.7,1100,1100
20171026T173148,56.69,500,500,56.7,1000,1000
20171026T173149,56.69,500,500,56.7,1100,1100
20171026T173151,56.7,600,600,56.71,700,700
20171026T173153,56.69,4000,4000,56.71,1000,1000
20171026T173154,56.69,4000,4000,56.71,1100,1100
20171026T173156,56.69,4300,4300,56.71,1000,1000
20171026T173159,56.7,500,500,56.71,600,600
20171026T173201,56.7,400,400,56.71,1000,1000
20171026T173203,56.7,500,500,56.71,800,800
20171026T173205,56.7,700,700,56.71,800,800
20171026T173207,56.7,400,400,56.71,800,800
20171026T173210,56.7,400,400,56.71,900,900
20171026T173213,56.7,700,700,56.71,500,500
20171026T173215,56.7,500,500,56.71,1100,1100
20171026T173216,56.7,500,500,56.71,1200,1200
20171026T173218,56.7,200,200,56.71,1200,1200
20171026T173219,56.7,300,300,56.71,1500,1500
20171026T173220,56.7,300,300,56.71,900,900
20171026T173221,56.7,500,500,56.71,700,700
20171026T173222,56.7,500,500,56.71,600,600
20171026T173225,56.7,400,400,56.71,2000,2000
20171026T173229,56.69,5000,5000,56.7,300,300
20171026T173230,56.69,5000,5000,56.71,900,900
20171026T173231,56.69,5000,5000,56.71,800,800
20171026T173232,56.7,300,300,56.71,900,900
20171026T173234,56.7,600,600,56.71,900,900
20171026T173235,56.7,400,400,56.71,1000,1000
20171026T173236,56.7,400,400,56.71,900,900
20171026T173239,56.7,200,200,56.71,900,900
20171026T173240,56.7,300,300,56.71,1100,1100
20171026T173244,56.7,500,500,56.71,900,900
20171026T173246,56.7,600,600,56.71,900,900
20171026T173254,56.7,700,700,56.71,900,900
20171026T173258,56.7,500,500,56.71,900,900
20171026T173300,56.7,300,300,56.71,1200,1200
20171026T173301,56.7,400,400,56.71,1300,1300
20171026T173302,56.7,400,400,56.71,900,900
20171026T173304,56.7,700,700,56.71,900,900
20171026T173305,56.7,500,500,56.71,1000,1000
20171026T173309,56.7,400,400,56.71,1300,1300
20171026T173310,56.7,400,400,56.71,1000,1000
20171026T173311,56.7,500,500,56.71,1000,1000
20171026T173313,56.71,400,400,56.71,800,800
20171026T173313,56.71,500,500,56.72,900,900
20171026T173314,56.71,1100,1100,56.72,600,600
20171026T173315,56.73,500,500,56.74,200,200
20171026T173316,56.74,700,700,56.75,900,900
20171026T173318,56.74,1100,1100,56.75,900,900
20171026T173319,56.74,3100,3100,56.75,900,900
20171026T173321,56.74,3100,3100,56.75,800,800
20171026T173322,56.73,1100,1100,56.74,1000,1000
20171026T173323,56.74,800,800,56.75,1000,1000
20171026T173324,56.74,700,700,56.75,1000,1000
20171026T173327,56.74,900,900,56.75,1000,1000
20171026T173328,56.74,900,900,56.75,1100,1100
20171026T173331,56.74,900,900,56.75,1300,1300
20171026T173333,56.74,900,900,56.75,1400,1400
20171026T173336,56.74,900,900,56.75,1500,1500
20171026T173338,56.74,900,900,56.75,1400,1400
20171026T173339,56.74,900,900,56.75,1600,1600
20171026T173342,56.74,700,700,56.75,1900,1900
20171026T173343,56.73,700,700,56.74,900,900
20171026T173344,56.73,600,600,56.74,500,500
20171026T173346,56.73,700,700,56.74,400,400
20171026T173347,56.73,2700,2700,56.75,1300,1300
20171026T173348,56.73,2600,2600,56.75,1300,1300
20171026T173350,56.73,2600,2600,56.75,1400,1400
20171026T173352,56.74,300,300,56.75,1200,1200
20171026T173353,56.74,500,500,56.75,1000,1000
20171026T173356,56.73,2300,2300,56.75,1300,1300
20171026T173357,56.73,2300,2300,56.75,1500,1500
20171026T173358,56.73,2300,2300,56.75,1600,1600
20171026T173400,56.73,2300,2300,56.75,1400,1400
20171026T173401,56.73,2300,2300,56.74,500,500
20171026T173402,56.73,2300,2300,56.75,1500,1500
20171026T173406,56.73,2300,2300,56.75,1700,1700
20171026T173408,56.73,2300,2300,56.75,1600,1600
20171026T173417,56.74,400,400,56.75,700,700
20171026T173419,56.74,400,400,56.75,900,900
20171026T173422,56.74,500,500,56.75,900,900
20171026T173423,56.74,500,500,56.75,800,800
20171026T173425,56.74,700,700,56.75,800,800
20171026T173427,56.75,200,200,56.76,2000,2000
20171026T173427,56.75,100,100,56.75,300,300
20171026T173428,56.75,600,600,56.76,1300,1300
20171026T173429,56.75,700,700,56.76,1300,1300
20171026T173431,56.75,600,600,56.76,1200,1200
20171026T173432,56.77,600,600,56.78,600,600
20171026T173433,56.77,300,300,56.78,500,500
20171026T173434,56.77,400,400,56.78,600,600
20171026T173436,56.77,500,500,56.78,500,500
20171026T173438,56.77,700,700,56.78,700,700
20171026T173440,56.77,400,400,56.78,700,700
20171026T173442,56.76,900,900,56.77,700,700
20171026T173443,56.75,1000,1000,56.76,100,100
20171026T173444,56.76,400,400,56.77,700,700
20171026T173445,56.77,300,300,56.78,1800,1800
20171026T173447,56.77,800,800,56.78,400,400
20171026T173448,56.76,600,600,56.77,500,500
20171026T173449,56.76,300,300,56.77,700,700
20171026T173450,56.76,300,300,56.77,1100,1100
20171026T173452,56.77,600,600,56.78,400,400
20171026T173453,56.76,600,600,56.78,800,800
20171026T173454,56.78,500,500,56.79,300,300
20171026T173455,56.78,500,500,56.79,400,400
20171026T173457,56.78,600,600,56.79,900,900
20171026T173459,56.77,800,800,56.78,1000,1000
20171026T173501,56.77,400,400,56.78,900,900
20171026T173503,56.76,1000,1000,56.78,900,900
20171026T173504,56.77,300,300,56.78,900,900
20171026T173505,56.77,300,300,56.78,1000,1000
20171026T173506,56.77,300,300,56.78,800,800
20171026T173507,56.76,400,400,56.77,700,700
20171026T173509,56.76,500,500,56.77,600,600
20171026T173513,56.76,500,500,56.77,500,500
20171026T173515,56.78,100,100,56.77,400,400
20171026T173516,56.78,700,700,56.79,900,900
20171026T173518,56.78,1100,1100,56.79,200,200
20171026T173519,56.78,400,400,56.79,600,600
20171026T173520,56.78,100,100,56.78,400,400
20171026T173521,56.77,1000,1000,56.78,400,400
20171026T173525,56.77,200,200,56.78,1100,1100
20171026T173526,56.77,200,200,56.78,1200,1200
20171026T173528,56.77,3300,3300,56.78,300,300
20171026T173529,56.77,3100,3100,56.78,300,300
20171026T173530,56.77,2400,2400,56.78,300,300
20171026T173532,56.77,2100,2100,56.78,300,300
20171026T173533,56.77,1600,1600,56.78,500,500
20171026T173534,56.77,1600,1600,56.78,700,700
20171026T173536,56.77,1800,1800,56.78,400,400
20171026T173540,56.78,900,900,56.79,300,300
20171026T173542,56.78,1100,1100,56.79,500,500
20171026T173545,56.78,1000,1000,56.79,700,700
20171026T173547,56.78,800,800,56.79,800,800
20171026T173548,56.78,700,700,56.79,800,800
20171026T173549,56.77,1600,1600,56.78,700,700
20171026T173550,56.77,1500,1500,56.78,700,700
20171026T173553,56.77,1500,1500,56.78,400,400
20171026T173555,56.77,1700,1700,56.78,200,200
20171026T173556,56.77,1700,1700,56.78,300,300
20171026T173557,56.77,1100,1100,56.78,800,800
20171026T173600,56.77,1000,1000,56.78,800,800
20171026T173605,56.77,1000,1000,56.78,1100,1100
20171026T173607,56.77,1000,1000,56.78,1300,1300
20171026T173609,56.77,1000,1000,56.78,1700,1700
20171026T173612,56.77,600,600,56.78,1400,1400
20171026T173613,56.77,700,700,56.78,1300,1300
20171026T173616,56.78,700,700,56.79,900,900
20171026T173617,56.78,800,800,56.79,600,600
20171026T173618,56.78,1100,1100,56.79,800,800
20171026T173622,56.78,600,600,56.79,1100,1100
20171026T173626,56.78,300,300,56.79,1400,1400
20171026T173627,56.78,500,500,56.79,1000,1000
20171026T173628,56.78,500,500,56.79,1200,1200
20171026T173631,56.78,600,600,56.79,1200,1200
20171026T173636,56.78,800,800,56.79,1200,1200
20171026T173637,56.78,800,800,56.79,1700,1700
20171026T173642,56.79,1200,1200,56.8,29700,29700
20171026T173643,56.79,400,400,56.8,29600,29600
20171026T173645,56.79,700,700,56.8,29400,29400
20171026T173646,56.79,600,600,56.8,29500,29500
20171026T173647,56.79,800,800,56.8,29200,29200
20171026T173652,56.79,4600,4600,56.8,29100,29100
20171026T173655,56.78,1300,1300,56.79,800,800
20171026T173655,56.79,600,600,56.8,29200,29200
20171026T173656,56.79,1400,1400,56.8,28300,28300
20171026T173659,56.79,1300,1300,56.8,27600,27600
20171026T173700,56.79,1200,1200,56.8,26800,26800
20171026T173701,56.79,1100,1100,56.8,26600,26600
20171026T173702,56.79,900,900,56.8,26600,26600
20171026T173702,56.81,500,500,56.82,500,500
20171026T173703,56.82,900,900,56.83,1000,1000
20171026T173705,56.81,1100,1100,56.82,1300,1300
20171026T173706,56.81,1100,1100,56.82,500,500
20171026T173707,56.81,2200,2200,56.82,300,300
20171026T173708,56.81,2200,2200,56.82,400,400
20171026T173709,56.81,2300,2300,56.82,400,400
20171026T173710,56.81,2300,2300,56.82,700,700
20171026T173711,56.81,2200,2200,56.82,800,800
20171026T173713,56.81,2100,2100,56.82,700,700
20171026T173716,56.81,2100,2100,56.82,600,600
20171026T173718,56.81,2100,2100,56.82,1000,1000
20171026T173724,56.8,1400,1400,56.81,1500,1500
20171026T173725,56.8,900,900,56.81,1200,1200
20171026T173725,56.79,300,300,56.8,2100,2100
20171026T173726,56.79,400,400,56.8,1200,1200
20171026T173727,56.8,300,300,56.81,1000,1000
20171026T173727,56.8,500,500,56.81,900,900
20171026T173728,56.8,200,200,56.81,900,900
20171026T173730,56.8,200,200,56.81,800,800
20171026T173731,56.79,900,900,56.8,200,200
20171026T173732,56.8,300,300,56.81,1400,1400
20171026T173734,56.8,400,400,56.81,1300,1300
20171026T173736,56.8,1600,1600,56.81,300,300
20171026T173737,56.8,1800,1800,56.81,300,300
20171026T173739,56.8,1800,1800,56.81,500,500
20171026T173741,56.8,1700,1700,56.81,600,600
20171026T173743,56.8,1700,1700,56.81,800,800
20171026T173746,56.79,400,400,56.8,2100,2100
20171026T173747,56.79,600,600,56.8,2500,2500
20171026T173748,56.78,200,200,56.79,600,600
20171026T173749,56.79,300,300,56.8,900,900
20171026T173750,56.79,200,200,56.8,1100,1100
20171026T173752,56.79,600,600,56.8,300,300
20171026T173753,56.78,200,200,56.79,800,800
20171026T173754,56.78,200,200,56.79,900,900
20171026T173757,56.78,300,300,56.79,900,900
20171026T173757,56.77,400,400,56.78,1200,1200
20171026T173758,56.76,100,100,56.77,1100,1100
20171026T173758,56.75,3200,3200,56.76,100,100
20171026T173759,56.74,200,200,56.75,600,600
20171026T173800,56.74,700,700,56.75,300,300
20171026T173803,56.74,700,700,56.75,400,400
20171026T173804,56.75,2200,2200,56.76,200,200
20171026T173807,56.75,2400,2400,56.76,200,200
20171026T173810,56.75,2400,2400,56.76,900,900
20171026T173812,56.76,1500,1500,56.77,400,400
20171026T173813,56.76,1400,1400,56.77,400,400
20171026T173814,56.76,1500,1500,56.77,300,300
20171026T173815,56.76,1500,1500,56.77,400,400
20171026T173817,56.76,1500,1500,56.77,500,500
20171026T173819,56.76,600,600,56.77,900,900
20171026T173821,56.76,500,500,56.77,1000,1000
20171026T173823,56.74,300,300,56.75,600,600
20171026T173825,56.73,700,700,56.74,300,300
20171026T173826,56.73,400,400,56.74,400,400
20171026T173827,56.74,600,600,56.75,700,700
20171026T173828,56.74,500,500,56.75,700,700
20171026T173830,56.74,700,700,56.75,200,200
20171026T173836,56.74,600,600,56.75,500,500
20171026T173837,56.74,500,500,56.75,500,500
20171026T173839,56.74,400,400,56.75,800,800
20171026T173841,56.73,500,500,56.74,1100,1100
20171026T173842,56.73,600,600,56.74,300,300
20171026T173843,56.73,300,300,56.74,600,600
20171026T173844,56.73,400,400,56.74,700,700
20171026T173846,56.73,500,500,56.74,700,700
20171026T173847,56.73,3400,3400,56.74,500,500
20171026T173851,56.73,3300,3300,56.74,700,700
20171026T173853,56.73,3300,3300,56.74,600,600
20171026T173855,56.73,3300,3300,56.74,900,900
20171026T173857,56.73,3300,3300,56.74,800,800
20171026T173900,56.73,3300,3300,56.74,900,900
20171026T173904,56.72,400,400,56.73,1200,1200
20171026T173904,56.72,600,600,56.73,1300,1300
20171026T173906,56.71,100,100,56.72,600,600
20171026T173907,56.7,1200,1200,56.71,400,400
20171026T173908,56.7,300,300,56.71,600,600
20171026T173911,56.7,300,300,56.71,900,900
20171026T173912,56.7,500,500,56.71,900,900
20171026T173913,56.7,600,600,56.71,700,700
20171026T173916,56.7,500,500,56.71,700,700
20171026T173918,56.7,3200,3200,56.71,700,700
20171026T173919,56.7,3200,3200,56.71,1000,1000
20171026T173921,56.7,3100,3100,56.71,1200,1200
20171026T173923,56.7,3200,3200,56.71,900,900
20171026T173924,56.71,800,800,56.72,500,500
20171026T173926,56.71,1000,1000,56.72,500,500
20171026T173928,56.71,400,400,56.72,500,500
20171026T173932,56.71,400,400,56.72,900,900
20171026T173934,56.71,400,400,56.72,1200,1200
20171026T173935,56.7,3400,3400,56.71,1200,1200
20171026T173936,56.7,2700,2700,56.71,600,600
20171026T173937,56.7,2800,2800,56.71,800,800
20171026T173938,56.7,2800,2800,56.71,1300,1300
20171026T173941,56.7,2200,2200,56.71,1200,1200
20171026T173943,56.7,2200,2200,56.71,1500,1500
20171026T173945,56.7,2200,2200,56.71,1600,1600
20171026T173947,56.7,2300,2300,56.71,1500,1500
20171026T173950,56.68,400,400,56.69,500,500
20171026T173951,56.68,600,600,56.69,600,600
20171026T173952,56.68,700,700,56.69,700,700
20171026T173953,56.68,500,500,56.69,900,900
20171026T173956,56.68,500,500,56.69,600,600
20171026T173959,56.67,300,300,56.68,700,700
20171026T174001,56.67,500,500,56.68,900,900
20171026T174002,56.68,1000,1000,56.69,300,300
20171026T174004,56.69,600,600,56.7,500,500
20171026T174005,56.69,200,200,56.7,3300,3300
20171026T174006,56.69,3100,3100,56.7,3300,3300
20171026T174007,56.69,3300,3300,56.7,3200,3200
20171026T174008,56.69,3200,3200,56.7,3200,3200
20171026T174012,56.69,3100,3100,56.7,3200,3200
20171026T174014,56.68,400,400,56.69,1300,1300
20171026T174016,56.68,400,400,56.69,1200,1200
20171026T174020,56.68,400,400,56.69,1500,1500
20171026T174023,56.68,400,400,56.69,500,500
20171026T174024,56.68,400,400,56.69,800,800
20171026T174025,56.68,300,300,56.69,900,900
20171026T174027,56.66,900,900,56.67,500,500
20171026T174028,56.66,400,400,56.67,500,500
20171026T174029,56.66,500,500,56.67,800,800
20171026T174031,56.66,500,500,56.67,600,600
20171026T174032,56.66,700,700,56.67,600,600
20171026T174033,56.66,2600,2600,56.67,600,600
20171026T174036,56.66,2600,2600,56.67,800,800
20171026T174039,56.66,2600,2600,56.67,1200,1200
20171026T174042,56.65,400,400,56.66,500,500
20171026T174044,56.65,400,400,56.66,1200,1200
20171026T174045,56.65,500,500,56.66,1000,1000
20171026T174048,56.65,400,400,56.66,1000,1000
20171026T174050,56.65,500,500,56.66,1000,1000
20171026T174052,56.64,200,200,56.65,500,500
20171026T174054,56.64,400,400,56.65,700,700
20171026T174055,56.64,400,400,56.65,1500,1500
20171026T174057,56.64,600,600,56.65,1500,1500
20171026T174058,56.65,1200,1200,56.66,700,700
20171026T174059,56.66,1300,1300,56.67,400,400
20171026T174101,56.67,700,700,56.68,600,600
20171026T174102,56.67,800,800,56.68,600,600
20171026T174103,56.67,600,600,56.68,400,400
20171026T174105,56.67,600,600,56.68,500,500
20171026T174106,56.67,2400,2400,56.68,300,300
20171026T174108,56.67,2400,2400,56.68,500,500
20171026T174111,56.67,2400,2400,56.68,700,700
20171026T174112,56.66,500,500,56.67,900,900
20171026T174113,56.66,600,600,56.67,600,600
20171026T174115,56.66,600,600,56.67,500,500
20171026T174117,56.66,600,600,56.67,900,900
20171026T174122,56.66,600,600,56.67,1200,1200
20171026T174124,56.66,2200,2200,56.67,700,700
20171026T174130,56.66,1600,1600,56.67,1100,1100
20171026T174135,56.66,700,700,56.67,1100,1100
20171026T174138,56.66,700,700,56.67,1200,1200
20171026T174146,56.66,700,700,56.67,1500,1500
20171026T174150,56.66,500,500,56.67,1500,1500
20171026T174152,56.66,300,300,56.67,1500,1500
20171026T174153,56.66,400,400,56.67,1500,1500
20171026T174154,56.66,500,500,56.67,1500,1500
20171026T174157,56.66,700,700,56.67,1600,1600
20171026T174203,56.66,700,700,56.67,1800,1800
20171026T174204,56.67,1800,1800,56.68,700,700
20171026T174205,56.68,700,700,56.69,500,500
20171026T174207,56.69,1000,1000,56.7,800,800
20171026T174209,56.69,1200,1200,56.7,800,800
20171026T174210,56.69,1100,1100,56.7,600,600
20171026T174211,56.69,1000,1000,56.7,700,700
20171026T174212,56.69,1200,1200,56.7,700,700
20171026T174215,56.69,1300,1300,56.7,700,700
20171026T174218,56.69,1200,1200,56.7,900,900
20171026T174218,56.68,1300,1300,56.69,800,800
20171026T174219,56.68,1400,1400,56.69,700,700
20171026T174222,56.68,1600,1600,56.69,700,700
20171026T174223,56.68,1500,1500,56.69,1100,1100
20171026T174226,56.68,1500,1500,56.69,800,800
20171026T174228,56.68,1500,1500,56.69,900,900
20171026T174234,56.68,1500,1500,56.69,1000,1000
20171026T174246,56.68,1500,1500,56.69,1100,1100
20171026T174249,56.68,1600,1600,56.69,1000,1000
20171026T174252,56.68,1600,1600,56.69,1100,1100
20171026T174253,56.68,1600,1600,56.69,1500,1500
20171026T174258,56.68,1700,1700,56.69,1500,1500
20171026T174300,56.68,1600,1600,56.69,1500,1500
20171026T174301,56.68,1700,1700,56.69,1500,1500
20171026T174306,56.68,1700,1700,56.69,1600,1600
20171026T174312,56.68,800,800,56.69,1600,1600
20171026T174313,56.68,800,800,56.69,1700,1700
20171026T174316,56.68,600,600,56.69,2500,2500
20171026T174317,56.68,500,500,56.69,3100,3100
20171026T174318,56.68,400,400,56.69,1900,1900
20171026T174319,56.68,600,600,56.69,2000,2000
20171026T174320,56.68,600,600,56.69,2500,2500
20171026T174322,56.68,900,900,56.69,2300,2300
20171026T174323,56.68,1600,1600,56.69,2500,2500
20171026T174326,56.68,1600,1600,56.69,2900,2900
20171026T174331,56.69,1900,1900,56.7,800,800
20171026T174331,56.69,1200,1200,56.7,900,900
20171026T174332,56.69,1400,1400,56.7,1000,1000
