Total Return Indices - EURO Currency
Date    ;Blue-Chip;Blue-Chip;Broad    ; Broad   ;Ex UK    ;Ex Euro Zone;Blue-Chip; Broad
        ;  Europe ;Euro-Zone;Europe   ;Euro-Zone;         ;            ; Nordic  ; Nordic
        ;  SX5R   ;  SX5T  ; SXXR    ; SXXT     ; SXXG    ;    SXXB   ;     DK5G ; DKXG
11.05.1988;602.72;616.85;68.42;68.4;68.58;67.66;636.85;63.99
12.05.1988;604.17;614.59;68.5;68.06;68.29;68.09;638.07;64.11
13.05.1988;606.59;615.99;68.6;68.05;68.19;68.29;636.47;63.84
16.05.1988;615.16;629;69.53;69.29;69.49;68.94;647.37;64.91
17.05.1988;620.75;635.13;70.12;70.02;70.23;69.4;653.61;65.43
18.05.1988;617.55;633.27;69.94;69.96;70.17;69.13;660.63;66.19
19.05.1988;610.07;623.37;69.23;69.06;69.4;68.57;660.46;66.28
20.05.1988;612.94;627.56;69.67;69.58;69.91;68.95;667.35;66.83
23.05.1988;610.69;625.41;69.46;69.32;69.67;68.78;669.48;66.96
24.05.1988;614.17;626.5;69.88;69.44;69.75;69.45;670.47;67.2
25.05.1988;618.03;634.3;70.45;70.32;70.58;69.76;679.38;68.07
26.05.1988;617.28;633.63;70.41;70.26;70.56;69.73;681.42;68.31
27.05.1988;614.89;632.25;70.36;70.2;70.49;69.7;683.35;68.49
30.05.1988;618.53;637.95;70.62;70.65;70.96;69.78;683.73;68.56
31.05.1988;622.38;645.95;71.16;71.59;71.96;69.99;697.32;69.72
01.06.1988;628.79;658.05;71.65;72.63;72.92;70.03;698.52;69.79
02.06.1988;642.64;674.4;73.04;74.43;74.7;71.04;708.59;70.83
03.06.1988;633.92;665.32;71.86;73.25;73.52;69.88;694.12;69.39
06.06.1988;639.78;669.45;72.29;73.72;74.01;70.26;695.16;69.44
07.06.1988;636.14;666.25;72.09;73.5;73.78;70.08;697.51;69.7
08.06.1988;638.59;668.94;72.48;73.73;74.01;70.61;699.86;69.95
09.06.1988;646.44;680.88;73.24;74.82;75.01;71.08;704.03;70.37
10.06.1988;647.66;680.8;73.43;74.87;75.02;71.4;702.63;70.3
13.06.1988;646.34;678.55;73.29;74.71;74.92;71.27;701.06;70.21
14.06.1988;651.46;681.96;73.87;75.09;75.32;72.02;707.73;70.89
15.06.1988;653.55;683.99;74.17;75.37;75.64;72.32;713.56;71.41
16.06.1988;648.96;678.13;73.7;74.81;75.13;71.93;710.1;71.05
17.06.1988;648.2;680.14;73.67;74.99;75.35;71.73;706.36;70.78
20.06.1988;647.05;678.48;73.57;74.84;75.2;71.67;703.99;70.65
21.06.1988;651.79;680.96;73.87;74.97;75.3;72.12;700.96;70.42
22.06.1988;659.04;686.57;74.62;75.52;75.9;73.02;708.31;70.96
23.06.1988;660.69;692.24;75.04;76.27;76.68;73.16;717.97;71.76
24.06.1988;659.48;696.18;74.78;76.54;76.79;72.46;716.25;71.56
27.06.1988;652.25;695.74;74.08;76.52;76.83;71.2;717.22;71.66
28.06.1988;653.26;690.05;74.13;75.98;76.23;71.74;708.66;70.84
29.06.1988;656.49;693.76;74.37;76.27;76.54;71.94;712.2;71.14
30.06.1988;654.7;693.59;74.22;76.3;76.5;71.64;710.58;71.06
01.07.1988;658.2;701.88;74.58;77.06;77.25;71.66;718.63;71.67
04.07.1988;656.68;705.04;74.33;77.3;77.47;71;719.58;71.69
05.07.1988;663.09;708.57;74.94;77.52;77.7;71.94;720.63;71.86
06.07.1988;673.72;720.25;75.99;78.62;78.81;72.93;730.33;72.67
07.07.1988;667.65;716.22;75.45;78.25;78.45;72.26;729.42;72.57
08.07.1988;671.58;716.66;75.87;78.36;78.56;72.93;731.8;72.61
11.07.1988;671.36;715.41;75.83;78.18;78.41;73.01;726.05;72.2
12.07.1988;663.98;707.41;75.13;77.51;77.81;72.29;726.29;72.17
13.07.1988;664.63;702.83;75.09;76.97;77.26;72.66;720.51;71.64
14.07.1988;664.91;706.33;75.27;77.41;77.68;72.62;723.74;71.98
15.07.1988;666.3;710.2;75.44;77.82;78.06;72.59;727.07;72.26
18.07.1988;665.93;708.86;75.4;77.68;77.94;72.64;727.58;72.33
19.07.1988;664.6;704.5;75.16;77.09;77.38;72.69;722.86;71.97
20.07.1988;671.02;708.58;75.8;77.41;77.7;73.59;725.92;72.23
21.07.1988;671.4;708.86;75.85;77.35;77.67;73.73;732;72.76
22.07.1988;664.47;703.05;75.29;76.9;77.23;73.08;728.61;72.52
25.07.1988;664.31;702.36;75.19;76.78;77.08;73.01;728.6;72.44
26.07.1988;666.17;709.28;75.42;77.47;77.63;72.84;729.34;72.55
27.07.1988;669.02;711.92;75.78;77.78;77.97;73.25;734.92;73.06
28.07.1988;667.22;707.95;75.76;77.42;77.62;73.51;736.14;73.18
29.07.1988;673.15;716.13;76.22;78.17;78.27;73.71;740.6;73.42
01.08.1988;679.2;722.2;76.84;78.76;78.81;74.35;751.75;74.26
02.08.1988;677.76;722.44;76.69;78.82;78.89;74.03;749.8;74.24
03.08.1988;678.25;721.01;76.86;78.75;78.85;74.41;749.31;74.15
04.08.1988;678.85;720.22;77.06;78.67;78.86;74.84;749.94;74.25
05.08.1988;682.82;725.94;77.44;79.17;79.38;75.11;750.43;74.34
08.08.1988;681.03;721.65;77.17;78.7;78.86;75.01;736.09;73.16
09.08.1988;681.46;724.03;77.17;78.93;79.07;74.81;733.3;72.93
10.08.1988;670.17;711.43;75.89;77.59;77.74;73.59;715.91;71.41
11.08.1988;665.21;703.35;75.36;76.83;76.93;73.26;710.57;70.81
12.08.1988;670.61;709.92;75.97;77.45;77.57;73.87;721.14;71.67
15.08.1988;664.61;706.96;75.37;77.2;77.25;72.98;713.45;71
16.08.1988;664.42;704;75.52;77.03;77.06;73.39;713.94;71.07
17.08.1988;670.88;711.89;76.06;77.76;77.8;73.77;718.32;71.5
18.08.1988;672.45;713.99;76.29;78.04;78.06;73.96;724.32;72.09
19.08.1988;671.98;711.08;76.32;77.88;77.93;74.15;724.73;72.12
22.08.1988;669.73;710.22;76;77.71;77.83;73.7;726.81;72.19
23.08.1988;663.47;704.48;75.26;77.15;77.21;72.82;717.65;71.47
24.08.1988;663.57;707.07;75.27;77.38;77.41;72.64;718.96;71.5
25.08.1988;652.15;699.79;74.02;76.74;76.76;70.89;707.48;70.54
26.08.1988;648.42;698.91;73.55;76.61;76.64;70.15;701.03;70
29.08.1988;647.09;695.75;73.32;76.23;76.21;70.04;698.65;69.62
30.08.1988;647.87;697.9;73.22;76.42;76.41;69.7;701.78;69.8
31.08.1988;648.79;699.62;73.29;76.57;76.55;69.7;707.32;70.43
01.09.1988;643.37;696.21;72.57;76.17;76.17;68.72;705.12;70.13
02.09.1988;643.35;693.99;72.49;75.87;75.88;68.83;699.17;69.73
05.09.1988;650.91;700.85;73.26;76.48;76.5;69.72;704.97;70.17
06.09.1988;652.31;702.52;73.48;76.6;76.57;70.02;708.26;70.31
07.09.1988;651.49;705.42;73.43;76.84;76.78;69.74;707.99;70.3
08.09.1988;653.34;710.47;73.53;77.32;77.24;69.5;715.53;71.11
09.09.1988;648.92;705.91;72.93;76.81;76.68;68.85;712.04;70.71
12.09.1988;654.02;712.97;73.36;77.42;77.28;69.11;718.28;71.18
13.09.1988;658.15;716.33;73.73;77.62;77.48;69.62;718.64;71.36
14.09.1988;664.88;725.4;74.38;78.49;78.29;70.07;722.65;71.75
15.09.1988;667.68;729.58;74.71;78.91;78.69;70.32;724.33;71.88
16.09.1988;666.1;729.24;74.65;78.97;78.74;70.17;720.83;71.7
19.09.1988;667.64;735.42;74.91;79.63;79.41;70.09;730.14;72.5
20.09.1988;669.75;735.02;75.2;79.59;79.39;70.65;734.05;72.83
21.09.1988;674.9;740.19;75.91;80.21;80.07;71.43;743.79;73.75
22.09.1988;674.69;741.95;75.83;80.3;80.26;71.21;755.81;74.78
23.09.1988;674.01;738.95;75.83;80.1;80.1;71.38;755.06;74.82
26.09.1988;676.45;742.3;76.04;80.4;80.44;71.51;756.84;74.97
27.09.1988;678.97;739.41;76.3;80.12;80.15;72.22;754.75;74.85
28.09.1988;679.58;738.24;76.48;80.16;80.11;72.52;748.09;74.39
29.09.1988;685.16;744.25;77.11;80.87;80.74;73.08;752.43;74.68
30.09.1988;684.9;745.21;77.15;81.03;80.9;73.02;753.91;74.83
03.10.1988;681;745.39;76.78;81.08;80.94;72.29;755.74;75.02
04.10.1988;682.67;748.13;76.86;81.28;81.09;72.27;756.45;75.14
05.10.1988;686.64;750.34;77.4;81.54;81.35;73.04;759.18;75.45
06.10.1988;690.04;752.56;77.8;81.86;81.67;73.51;762.62;75.65
07.10.1988;692.05;754.49;78.08;82.03;81.88;73.87;763.34;75.72
10.10.1988;695.97;759.34;78.51;82.48;82.34;74.28;770.29;76.31
11.10.1988;691.51;753.68;78.2;82.06;81.96;74.07;769.14;76.21
12.10.1988;685.29;748.9;77.64;81.68;81.64;73.36;766.96;76.03
13.10.1988;690.87;755.52;78.13;82.26;82.04;73.78;759.75;75.44
14.10.1988;694.91;758.79;78.59;82.64;82.45;74.3;767.8;76.07
17.10.1988;698.27;760.76;78.96;82.86;82.6;74.79;768.69;76.24
18.10.1988;700.81;768;79.12;83.53;83.15;74.52;766.54;76.1
19.10.1988;704.02;771.89;79.45;83.85;83.47;74.85;766.05;76.1
20.10.1988;702.82;767.19;79.41;83.54;83.21;75.03;768.77;76.25
21.10.1988;700.16;766.92;79.18;83.65;83.41;74.53;772.49;76.61
24.10.1988;697.37;766.09;78.93;83.75;83.52;73.97;776.56;76.94
25.10.1988;698.83;767.11;78.97;83.84;83.58;73.98;776.3;77.02
26.10.1988;707.76;780.08;79.92;85.14;84.86;74.62;785.53;78.07
27.10.1988;701.38;770.72;79.23;84.1;83.88;74.22;779.71;77.44
28.10.1988;704.95;775.43;79.6;84.47;84.25;74.59;784.09;77.79
31.10.1988;702.81;772.25;79.53;84.28;84.08;74.63;790.46;78.35
01.11.1988;707.73;776.85;79.94;84.65;84.5;75.07;795.64;78.73
02.11.1988;703.72;773;79.61;84.38;84.3;74.68;797.65;78.93
03.11.1988;701.96;771.61;79.36;84.21;84.09;74.38;793.85;78.61
04.11.1988;702.98;772.77;79.56;84.41;84.34;74.57;807.45;79.65
07.11.1988;696.71;765.62;78.91;83.8;83.71;73.9;798.38;78.94
08.11.1988;702.95;771.44;79.54;84.33;84.2;74.62;802.91;79.48
09.11.1988;697.75;767.9;79.06;84.09;83.97;73.93;800.2;79.27
10.11.1988;696.56;765.56;78.91;83.83;83.66;73.88;796.05;78.96
11.11.1988;690.94;761.81;78.16;83.37;83.15;72.88;784.42;78.1
14.11.1988;688.22;757.45;77.72;82.67;82.45;72.66;775.72;77.16
15.11.1988;687.8;755.67;77.82;82.6;82.41;72.91;776.94;77.24
16.11.1988;688.81;758.17;77.99;82.89;82.7;72.98;781.45;77.59
17.11.1988;691.43;755.6;78.15;82.6;82.39;73.52;775.98;77.22
18.11.1988;691.55;760.87;78.13;83;82.31;73.15;782.21;77.71
21.11.1988;687.26;758.23;77.63;82.62;81.83;72.55;784.39;77.88
22.11.1988;688.62;758.23;77.79;82.55;81.82;72.91;787.76;78.21
23.11.1988;694.45;764.18;78.43;83.12;82.46;73.6;799.34;79.31
24.11.1988;696.08;765.41;78.44;83.24;82.67;73.52;795.93;79.06
25.11.1988;690.7;762.96;77.74;83.01;82.46;72.42;788.42;78.5
28.11.1988;689.02;758.27;77.45;82.52;82.02;72.29;789.34;78.57
29.11.1988;691.04;759.09;77.68;82.54;82.09;72.7;795.63;78.96
30.11.1988;695.31;763.92;78.13;82.91;82.46;73.23;806.34;79.99
01.12.1988;692.98;763.73;77.86;82.89;82.47;72.73;813.32;80.68
02.12.1988;689.76;761.37;77.51;82.68;82.28;72.27;817.08;81.12
05.12.1988;689.21;759.62;77.43;82.47;82.13;72.3;823.86;81.69
06.12.1988;692.52;762.71;77.78;82.72;82.47;72.74;838.56;83.01
07.12.1988;697.26;769.5;78.15;83.33;83;72.9;843.88;83.41
08.12.1988;695.12;768.47;77.79;83.23;82.89;72.32;840.43;83.04
09.12.1988;699.63;777.88;78.09;84.12;83.75;72.11;848.67;83.87
12.12.1988;694.01;771.23;77.47;83.37;83.02;71.61;839.13;82.97
13.12.1988;694.39;770.98;77.49;83.33;82.97;71.68;842.73;83.07
14.12.1988;693;768.33;77.26;83.06;82.7;71.49;843.25;83.11
15.12.1988;693.98;767.98;77.4;82.92;82.52;71.87;842.32;83.06
16.12.1988;698.55;774.36;77.95;83.52;83.08;72.37;850.14;83.76
19.12.1988;701.79;781.28;78.23;84.01;83.43;72.46;847.6;83.54
20.12.1988;706.81;788.4;78.78;84.81;84.23;72.8;855.92;84.32
21.12.1988;704.76;787.75;78.75;84.85;84.35;72.7;867.5;85.74
22.12.1988;693.19;778.24;77.46;83.79;83.22;71.23;851.51;84.23
23.12.1988;705.76;790.3;78.91;85.21;84.65;72.68;865.3;85.57
26.12.1988;705.69;789.93;78.9;85.19;84.64;72.69;863.55;85.4
27.12.1988;708.61;794.57;79.09;85.57;84.97;72.71;866.9;85.65
28.12.1988;710.79;792.79;79.38;85.43;84.91;73.38;873.93;86.27
29.12.1988;714.03;794.7;79.85;85.67;85.2;74.03;876.92;86.85
30.12.1988;712.17;794.82;79.67;85.71;85.18;73.68;870.23;86.38
02.01.1989;714.03;799.14;79.86;86.11;85.51;73.67;858.11;85.72
03.01.1989;717.96;804.75;80.18;86.69;86.2;73.75;873.39;87.13
04.01.1989;722.5;808.6;80.68;87.02;86.53;74.41;880.92;87.65
05.01.1989;727.05;815.06;81.1;87.6;87.18;74.68;901.57;89.37
06.01.1989;729.94;815.84;81.41;87.78;87.33;75.1;902.43;89.48
09.01.1989;735.58;817.61;82;88.14;87.73;75.9;914.37;90.44
10.01.1989;734.87;813.1;81.99;87.74;87.41;76.22;922.09;91.07
11.01.1989;736.06;813.45;82.26;87.95;87.57;76.56;916.31;90.58
12.01.1989;739.12;816.21;82.75;88.36;87.92;77.12;917.26;90.59
13.01.1989;739.63;816.87;83.1;88.54;88.1;77.61;918.34;90.47
16.01.1989;741.5;816.86;83.4;88.67;88.19;78.06;916.68;90.44
17.01.1989;739.37;813.6;83.19;88.32;87.87;77.98;922.54;91.14
18.01.1989;745.27;812.4;83.78;88.33;87.93;79.08;927.17;91.74
19.01.1989;750.59;820.03;84.37;88.99;88.56;79.6;940.92;92.92
20.01.1989;748.51;817.07;84.22;88.77;88.31;79.53;934.59;92.38
23.01.1989;747.12;812.05;84.12;88.24;87.88;79.8;931.03;92.06
24.01.1989;751.64;817.45;84.8;89.02;88.58;80.4;934.22;92.37
25.01.1989;756.81;823.68;85.12;89.55;89.11;80.53;942.11;92.89
26.01.1989;758.17;819.3;85.44;89.29;88.89;81.36;947.54;93.27
27.01.1989;767.82;822.32;86.41;89.57;89.09;82.95;944.09;93.03
30.01.1989;774;819.14;86.99;89.25;88.89;84.33;953.26;93.76
31.01.1989;773.29;813.25;86.94;88.78;88.42;84.65;954.24;93.97
01.02.1989;768.82;808.4;86.4;88.18;87.91;84.18;953.93;93.92
02.02.1989;769.25;810.81;86.54;88.43;88.09;84.22;954.79;93.99
03.02.1989;776.16;816.36;87.48;88.99;88.62;85.49;958.69;94.3
06.02.1989;770.06;817.65;87;89.22;88.84;84.38;954.28;94
07.02.1989;773.18;816.11;87.32;88.94;88.5;85.24;944.76;93.38
08.02.1989;781.95;823.49;88.26;89.59;89.19;86.43;953.89;94.27
09.02.1989;777.93;821.16;87.91;89.49;89.12;85.86;958.1;94.58
10.02.1989;773.29;820.07;87.44;89.41;89.06;85.04;960.12;94.81
13.02.1989;765.31;809.64;86.56;88.39;88.12;84.29;955.76;94.39
14.02.1989;769.12;811.38;86.87;88.44;88.16;84.83;954.97;94.24
15.02.1989;765.16;804.12;86.4;87.58;87.41;84.72;950.2;93.94
16.02.1989;763.83;806.02;86.3;87.81;87.66;84.32;953.62;94.13
17.02.1989;762.49;802.93;86.31;87.58;87.45;84.54;954.95;94.14
20.02.1989;768.5;809.57;86.95;88.1;87.96;85.29;960.18;94.67
21.02.1989;764.57;807.7;86.61;88.03;87.89;84.71;962.97;94.79
22.02.1989;754.81;800.96;85.69;87.45;87.42;83.49;970.99;95.39
23.02.1989;746.08;791.07;84.82;86.42;86.39;82.77;957.55;94.22
24.02.1989;751.83;798.22;85.53;87.19;87.13;83.42;964.01;94.82
27.02.1989;734.13;780.7;83.53;85.35;85.17;81.29;937.03;92.24
28.02.1989;739.28;787.88;84.14;86.08;85.9;81.79;942.78;92.63
01.03.1989;745.52;794.32;84.72;86.58;86.42;82.43;950.33;93.37
02.03.1989;749.9;795.1;85.25;86.79;86.63;83.25;951.89;93.66
03.03.1989;757.48;805.11;86.06;87.78;87.59;83.89;956.71;94.15
06.03.1989;766.62;812.68;86.85;88.41;88.28;84.82;966.09;95.24
07.03.1989;769.93;811.78;87.06;88.28;88.26;85.34;976.72;96.21
08.03.1989;766.8;806.72;86.86;87.87;87.85;85.32;975.78;96.08
09.03.1989;766.94;807.49;86.83;88.01;87.98;85.14;974.29;95.95
10.03.1989;766.12;804.99;86.88;87.84;87.81;85.39;970.22;95.66
13.03.1989;772.44;806.43;87.44;88.01;87.94;86.3;970.77;95.67
14.03.1989;778.47;809.93;88.01;88.31;88.24;87.12;978.9;96.22
15.03.1989;781.74;815.05;88.33;88.82;88.66;87.26;982.53;96.49
16.03.1989;779.55;816.02;88.08;88.88;88.69;86.73;981.08;96.42
17.03.1989;772.79;813.24;87.41;88.69;88.6;85.63;987.64;97.04
20.03.1989;749.96;789.09;84.82;86.14;86.06;83.02;957.58;94.11
21.03.1989;770.85;809.02;87.09;88.23;88.02;85.43;972.51;95.8
22.03.1989;766.44;808.87;86.77;88.35;88.16;84.73;978;96.2
23.03.1989;768.68;809.49;87;88.52;88.31;85;979.18;96.31
24.03.1989;769.38;810.75;87.06;88.61;88.42;85.03;980.94;96.47
27.03.1989;768.26;808.71;86.95;88.4;88.23;85.01;982.22;96.59
28.03.1989;768.79;810.49;87.01;88.61;88.42;84.93;987.29;96.88
29.03.1989;771.95;814.71;87.43;89.1;88.98;85.28;998.66;97.85
30.03.1989;767.37;816.39;86.98;89.26;89.09;84.3;1002.26;98.15
31.03.1989;774.16;818.08;87.62;89.48;89.28;85.3;1003.4;98.2
03.04.1989;777.38;824.83;87.93;90.26;90.06;85.19;1008.2;98.64
04.04.1989;779.12;825.78;88.38;90.59;90.41;85.75;1015.25;99.31
05.04.1989;778;826.84;88.33;90.85;90.65;85.41;1017.06;99.42
06.04.1989;772.83;823.69;87.72;90.54;90.42;84.54;1014.27;99.28
07.04.1989;771.33;824.91;87.67;90.78;90.64;84.23;1011.25;99.15
10.04.1989;771.34;828.97;87.63;91.26;91;83.72;998.25;98.2
11.04.1989;774.65;832.82;88.03;91.72;91.42;84.05;995.49;98.12
12.04.1989;774.64;835.47;87.99;91.87;91.49;83.85;998.01;98.31
13.04.1989;773.89;835.67;87.93;91.89;91.59;83.71;996.53;98.16
14.04.1989;778.47;838.09;88.49;92.27;91.8;84.43;987.58;97.4
17.04.1989;780.68;842.24;88.86;92.77;92.25;84.68;993.34;98.11
18.04.1989;784.79;844.41;89.32;93.04;92.48;85.31;984.12;97.55
19.04.1989;786.81;844.63;89.55;93.05;92.51;85.74;994.08;98.23
20.04.1989;779.7;841.79;88.78;92.77;92.23;84.53;991.8;98.03
21.04.1989;780.32;841.78;88.83;92.87;92.28;84.53;993.05;98.19
24.04.1989;780.11;842.12;88.86;92.88;92.32;84.57;998.87;98.62
25.04.1989;778.95;838.02;88.85;92.52;91.98;84.89;1003.56;99.02
26.04.1989;780.85;834.86;89.15;92.22;91.79;85.74;1015.07;99.8
27.04.1989;784.91;835.51;89.54;92.25;91.87;86.46;1018.37;99.96
28.04.1989;785.24;835.6;89.71;92.4;92.08;86.64;1022.48;100.39
01.05.1989;784.46;834.61;89.68;92.31;92.01;86.65;1024.77;100.57
02.05.1989;781.19;833.41;89.39;92.22;91.87;86.19;1023.85;100.64
03.05.1989;780.66;832.2;89.48;92.21;91.86;86.37;1023.77;100.91
04.05.1989;782.3;831.26;89.69;92.14;91.79;86.83;1024.43;101.01
05.05.1989;788.22;839.28;90.26;92.82;92.41;87.3;1028.37;101.54
08.05.1989;782.99;835.35;89.82;92.5;92.05;86.76;1025.54;101.22
09.05.1989;783.7;834.05;89.93;92.46;92.03;87.01;1026.34;101.35
10.05.1989;781.16;832.01;89.71;92.32;91.85;86.71;1022.76;101.08
11.05.1989;779.9;829.43;89.6;92.18;91.75;86.62;1025.59;101.23
12.05.1989;785.39;830.98;90.13;92.27;91.86;87.56;1029.99;101.7
15.05.1989;787.57;830.05;90.3;92.16;91.78;87.99;1031.17;101.78
16.05.1989;785.6;829.8;90.16;92.12;91.81;87.76;1038.61;102.48
17.05.1989;787.51;829.26;90.37;92.05;91.72;88.21;1042.91;102.79
18.05.1989;793.61;834.42;91.08;92.44;92.07;89.21;1045.62;103.06
19.05.1989;796.75;836.4;91.65;92.56;92.24;90.2;1051.92;103.52
22.05.1989;794.14;840.12;91.11;92.9;92.58;88.86;1061.56;104.31
23.05.1989;791.59;842.91;90.88;93.37;93.01;87.98;1059.32;104.32
24.05.1989;788.28;844.1;90.46;93.34;92.83;87.2;1052.41;103.38
25.05.1989;792.06;851.21;90.99;94;93.51;87.6;1058.23;103.76
26.05.1989;791.61;852.2;91.24;94.19;93.68;87.91;1057.07;103.77
29.05.1989;794.87;857.69;91.5;94.6;94.13;88.03;1065.71;104.29
30.05.1989;793.46;860.5;91.24;94.76;94.38;87.38;1070.94;104.9
31.05.1989;789.46;860.57;90.87;94.92;94.59;86.52;1066.81;104.35
01.06.1989;788.57;861.72;90.87;95.08;94.87;86.39;1070.59;104.57
02.06.1989;786.76;863.02;90.78;95.1;95.01;86.2;1068.18;104.36
05.06.1989;789.52;867.37;90.88;95.58;95.5;85.95;1071.69;104.76
06.06.1989;792.18;866.11;91.13;95.4;95.35;86.59;1075.73;105.17
07.06.1989;796.87;870.84;91.59;95.83;95.79;87.08;1077.56;105.16
08.06.1989;805.37;875.9;92.44;96.41;96.43;88.18;1093.39;106.35
09.06.1989;806.63;877.15;92.55;96.6;96.65;88.21;1098.8;106.96
12.06.1989;806.94;881.06;92.28;96.79;96.84;87.52;1100.82;107.44
13.06.1989;803.19;881.22;91.93;96.96;97.02;86.68;1111.15;108.44
14.06.1989;806.26;883.54;92.18;97.09;97.24;87.04;1121.35;109.32
15.06.1989;803.43;879.71;91.95;96.84;97.06;86.84;1122.33;109.48
16.06.1989;804.02;879.96;92.24;96.97;97.29;87.26;1130.44;110.32
19.06.1989;809.16;885.93;92.67;97.53;97.73;87.57;1118.34;109.35
20.06.1989;816.42;895.09;93.37;98.33;98.42;88.19;1120.86;109.46
21.06.1989;815.94;894.03;93.23;98.16;98.28;88.06;1112.43;108.54
22.06.1989;818.12;897.13;93.65;98.69;98.84;88.38;1118.44;109.14
23.06.1989;814.91;896.53;93.29;98.62;98.8;87.76;1117.96;108.99
26.06.1989;818.11;900.68;93.36;98.86;98.99;87.67;1126.17;109.55
27.06.1989;824.54;898.1;93.93;98.53;98.67;89.07;1128.56;109.69
28.06.1989;829.59;904.01;94.46;99.04;99.32;89.6;1138.21;110.57
29.06.1989;821.8;902.11;93.71;98.8;99.11;88.4;1134.26;110.65
30.06.1989;808.9;893.25;92.39;97.85;98.16;86.75;1126.2;109.87
03.07.1989;815.88;898.19;93.1;98.23;98.5;87.75;1116.07;109.06
04.07.1989;820.88;903.8;93.6;98.68;98.99;88.29;1123.21;109.81
05.07.1989;818.4;896.8;93.33;98.08;98.59;88.33;1127.69;110.32
06.07.1989;817.5;897.61;93.31;98.12;98.61;88.25;1135.86;111.02
07.07.1989;825.7;902.82;94.05;98.64;99.1;89.19;1136.75;111.24
10.07.1989;828.4;906.81;94.29;99.08;99.52;89.26;1137.97;111.56
11.07.1989;845.33;912.28;95.58;99.58;100.08;91.25;1151.85;112.89
12.07.1989;843.21;911.87;95.76;99.67;100.31;91.52;1164.2;114.03
13.07.1989;847.26;918.13;96.23;100.29;100.83;91.85;1172.46;114.61
14.07.1989;852.96;921.47;96.63;100.47;100.98;92.44;1171.58;114.6
17.07.1989;855.26;921.95;96.62;100.41;100.83;92.49;1159.25;113.11
18.07.1989;856.96;923.67;96.81;100.48;100.95;92.79;1161.1;113.27
19.07.1989;861.04;927.85;97.35;100.92;101.37;93.42;1169.51;113.93
20.07.1989;865.88;933.17;97.81;101.39;101.85;93.87;1172.33;114.24
21.07.1989;865.75;935.07;97.8;101.66;102.13;93.59;1175.41;114.43
24.07.1989;858.94;925.84;96.96;100.99;101.6;92.61;1171.73;113.7
25.07.1989;862.34;930.9;97.26;101.37;101.93;92.82;1175.45;113.86
26.07.1989;864.95;936.06;97.71;101.97;102.5;93.12;1180.23;114.23
27.07.1989;870.72;938.7;98.25;102.29;102.82;93.88;1181.29;114.42
28.07.1989;876.13;938.88;98.75;102.34;102.98;94.78;1187.76;114.79
31.07.1989;874.89;939.81;98.75;102.44;103.11;94.69;1192.53;115.1
01.08.1989;876.07;947.78;98.72;103.25;103.8;93.89;1196.24;115.3
02.08.1989;877.11;949.57;98.9;103.37;103.94;94.12;1197.08;115.54
03.08.1989;873.42;946.15;98.51;103.17;103.76;93.56;1187.7;114.9
04.08.1989;883.39;957.39;99.48;104.18;104.67;94.5;1196.18;115.59
07.08.1989;888.34;958.95;99.98;104.51;105.03;95.15;1189.25;115.23
08.08.1989;891.14;961;100.33;104.84;105.28;95.51;1182.64;114.52
09.08.1989;895.86;963.08;100.77;105.14;105.64;96.06;1183.49;114.39
10.08.1989;890.99;959.21;100.35;104.84;105.34;95.55;1184.62;114.33
11.08.1989;894.62;962.81;100.66;105.17;105.66;95.83;1186.08;114.45
14.08.1989;889.12;960.18;100.22;105.08;105.54;95.08;1189.12;114.68
15.08.1989;882.55;953.1;99.58;104.33;104.82;94.54;1188.76;114.58
16.08.1989;890.59;959.5;100.5;104.97;105.6;95.72;1209.83;116.28
17.08.1989;892.48;960.96;100.79;105.22;105.76;96.03;1208.13;116.45
18.08.1989;890.22;958.55;100.93;105.07;105.62;96.45;1203.59;116.24
21.08.1989;895.28;965.03;101.37;105.7;106.13;96.72;1194.38;115.52
22.08.1989;892.87;961.84;101.12;105.58;105.94;96.33;1174.71;113.68
23.08.1989;895.12;960.87;101.37;105.66;106.1;96.75;1173.17;113.7
24.08.1989;900.76;966.42;101.85;106.24;106.68;97.13;1184.6;114.4
25.08.1989;907.81;976.8;102.46;107.22;107.66;97.39;1204.26;116
28.08.1989;907.44;974.96;102.43;107.13;107.63;97.43;1210.47;116.31
29.08.1989;902.86;971.65;101.85;106.7;107.16;96.7;1200;115.52
30.08.1989;903.27;974.4;101.99;107.21;107.4;96.5;1192.42;115.02
31.08.1989;906.95;977.93;102.42;107.65;107.85;96.91;1196.58;115.42
01.09.1989;909.33;980.55;102.71;107.8;107.89;97.33;1189.06;114.85
04.09.1989;915.22;988.17;103.46;108.69;108.76;97.95;1178.14;114.19
05.09.1989;918.48;995.3;103.67;109.29;109.27;97.81;1181.43;114.2
06.09.1989;909.73;987.58;102.69;108.63;108.62;96.53;1169.71;113.16
07.09.1989;917.38;993.95;103.46;109.11;109.03;97.56;1172.6;113.37
08.09.1989;919.67;997.56;103.63;109.46;109.34;97.57;1180.35;113.87
11.09.1989;914.79;993.66;103.26;109.16;109.09;97.14;1179.24;113.83
12.09.1989;911.66;991.12;103.18;109.08;108.95;97.06;1176.3;113.78
13.09.1989;909.93;988.61;103.09;108.86;108.66;97.1;1172.77;113.58
14.09.1989;904.19;987.75;102.58;108.79;108.51;96.17;1165.42;113.03
