日期,新建商品住宅销售价格指数(上月=100),城市,类别123,类别0123,date,销售价格变动,hp
2014年1月,100.8,福州,2,2,2014-01-01,0.008000000000000007,1.6640956922843408
2013年12月,100.5,福州,2,2,2013-12-01,0.004999999999999893,1.6508885836154175
2013年11月,101.3,福州,2,2,2013-11-01,0.0129999999999999,1.64267520757753
2013年10月,100.4,福州,2,2,2013-10-01,0.0040000000000000036,1.6215944793460317
2013年9月,101.0,福州,2,2,2013-09-01,0.010000000000000009,1.6151339435717447
2013年8月,100.5,福州,2,2,2013-08-01,0.004999999999999893,1.599142518387866
2013年7月,100.6,福州,2,2,2013-07-01,0.006000000000000005,1.5911865854605634
2013年6月,102.4,福州,2,2,2013-06-01,0.02400000000000002,1.5816964070184527
2013年5月,100.4,福州,2,2,2013-05-01,0.0040000000000000036,1.5446253974789577
2013年4月,101.6,福州,2,2,2013-04-01,0.016000000000000014,1.5384715114332248
2013年3月,101.3,福州,2,2,2013-03-01,0.0129999999999999,1.5142436136153787
2013年2月,101.8,福州,2,2,2013-02-01,0.018000000000000016,1.49481106970916
2013年1月,100.8,福州,2,2,2013-01-01,0.008000000000000007,1.4683802256475047
2012年12月,101.1,福州,2,2,2012-12-01,0.010999999999999899,1.456726414332842
2012年11月,100.2,福州,2,2,2012-11-01,0.0020000000000000018,1.4408767698643346
2012年10月,99.9,福州,2,2,2012-10-01,-0.0009999999999998899,1.4380007683276792
2012年9月,100.0,福州,2,2,2012-09-01,0.0,1.4394402085362152
2012年8月,100.3,福州,2,2,2012-08-01,0.0029999999999998916,1.4394402085362152
2012年7月,100.7,福州,2,2,2012-07-01,0.007000000000000117,1.4351348041238439
2012年6月,100.0,福州,2,2,2012-06-01,0.0,1.425158693270947
2012年5月,99.8,福州,2,2,2012-05-01,-0.0020000000000000018,1.425158693270947
2012年4月,100.0,福州,2,2,2012-04-01,0.0,1.4280147227163797
2012年3月,99.8,福州,2,2,2012-03-01,-0.0020000000000000018,1.4280147227163797
2012年2月,99.8,福州,2,2,2012-02-01,-0.0020000000000000018,1.4308764756677153
2012年1月,99.8,福州,2,2,2012-01-01,-0.0020000000000000018,1.433743963594905
2011年12月,99.9,福州,2,2,2011-12-01,-0.0009999999999998899,1.4366171979908868
2011年11月,99.9,福州,2,2,2011-11-01,-0.0009999999999998899,1.4380552532441309
2011年10月,100.0,福州,2,2,2011-10-01,0.0,1.4394947479921227
2011年9月,100.1,福州,2,2,2011-09-01,0.0009999999999998899,1.4394947479921227
2011年8月,100.1,福州,2,2,2011-08-01,0.0009999999999998899,1.4380566913008221
2011年7月,100.0,福州,2,2,2011-07-01,0.0,1.4366200712295927
2011年6月,99.9,福州,2,2,2011-06-01,-0.0009999999999998899,1.4366200712295927
2011年5月,99.9,福州,2,2,2011-05-01,-0.0009999999999998899,1.4380581293589514
2011年4月,100.5,福州,2,2,2011-04-01,0.004999999999999893,1.4394976269859372
2011年3月,100.3,福州,2,2,2011-03-01,0.0029999999999998916,1.4323359472496888
2011年2月,101.5,福州,2,2,2011-02-01,0.014999999999999902,1.4280517918740667
2011年1月,100.7,福州,2,2,2011-01-01,0.007000000000000117,1.406947578201051
2010年12月,100.0,福州,2,2,2010-12-01,0.0,1.397167406356555
2010年11月,100.2,福州,2,2,2010-11-01,0.0020000000000000018,1.397167406356555
2010年10月,100.0,福州,2,2,2010-10-01,0.0,1.394378649058438
2010年9月,100.7,福州,2,2,2010-09-01,0.007000000000000117,1.394378649058438
2010年8月,100.0,福州,2,2,2010-08-01,0.0,1.3846858481215867
2010年7月,100.0,福州,2,2,2010-07-01,0.0,1.3846858481215867
2010年6月,100.0,福州,2,2,2010-06-01,0.0,1.3846858481215867
2010年5月,100.0,福州,2,2,2010-05-01,0.0,1.3846858481215867
2010年4月,101.2,福州,2,2,2010-04-01,0.01200000000000001,1.3846858481215867
2010年3月,100.7,福州,2,2,2010-03-01,0.007000000000000117,1.3682666483414887
2010年2月,100.5,福州,2,2,2010-02-01,0.004999999999999893,1.358755360815778
2010年1月,101.9,福州,2,2,2010-01-01,0.019000000000000128,1.3519953838962968
2009年12月,101.4,福州,2,2,2009-12-01,0.014000000000000012,1.3267864415076513
2009年11月,100.4,福州,2,2,2009-11-01,0.0040000000000000036,1.3084678910331866
2009年10月,100.1,福州,2,2,2009-10-01,0.0009999999999998899,1.3032548715469987
2009年9月,100.0,福州,2,2,2009-09-01,0.0,1.3019529186283705
2009年8月,100.2,福州,2,2,2009-08-01,0.0020000000000000018,1.3019529186283705
2009年7月,100.3,福州,2,2,2009-07-01,0.0029999999999998916,1.2993542102079545
2009年6月,100.4,福州,2,2,2009-06-01,0.0040000000000000036,1.2954678067875918
2009年5月,100.4,福州,2,2,2009-05-01,0.0040000000000000036,1.2903065804657288
2009年4月,100.1,福州,2,2,2009-04-01,0.0009999999999998899,1.2851659167985345
2009年3月,100.0,福州,2,2,2009-03-01,0.0,1.283882034763771
2009年2月,100.1,福州,2,2,2009-02-01,0.0009999999999998899,1.283882034763771
2009年1月,100.0,福州,2,2,2009-01-01,0.0,1.2825994353284427
2008年12月,98.5,福州,2,2,2008-12-01,-0.015000000000000013,1.2825994353284427
2008年11月,99.9,福州,2,2,2008-11-01,-0.0009999999999998899,1.3021314064248148
2008年10月,100.0,福州,2,2,2008-10-01,0.0,1.3034348412660808
2008年9月,99.8,福州,2,2,2008-09-01,-0.0020000000000000018,1.3034348412660808
2008年8月,100.0,福州,2,2,2008-08-01,0.0,1.3060469351363535
2008年7月,100.0,福州,2,2,2008-07-01,0.0,1.3060469351363535
2008年6月,99.8,福州,2,2,2008-06-01,-0.0020000000000000018,1.3060469351363535
2008年5月,99.7,福州,2,2,2008-05-01,-0.0030000000000000027,1.308664263663681
2008年4月,100.0,福州,2,2,2008-04-01,0.0,1.3126020698733007
2008年3月,100.1,福州,2,2,2008-03-01,0.0009999999999998899,1.3126020698733007
2008年2月,100.4,福州,2,2,2008-02-01,0.0040000000000000036,1.3112907790942068
2008年1月,100.2,福州,2,2,2008-01-01,0.0020000000000000018,1.3060665130420386
2007年12月,100.1,福州,2,2,2007-12-01,0.0009999999999998899,1.3034595938543299
2007年11月,100.3,福州,2,2,2007-11-01,0.0029999999999998916,1.302157436417912
2007年10月,100.6,福州,2,2,2007-10-01,0.006000000000000005,1.2982626484724946
2007年9月,101.2,福州,2,2,2007-09-01,0.01200000000000001,1.290519531284786
2007年8月,101.1,福州,2,2,2007-08-01,0.010999999999999899,1.2752169281470216
2007年7月,101.2,福州,2,2,2007-07-01,0.01200000000000001,1.2613421643392895
2007年6月,100.9,福州,2,2,2007-06-01,0.009000000000000119,1.2463855378846733
2007年5月,101.0,福州,2,2,2007-05-01,0.010000000000000009,1.235268124761817
2007年4月,101.0,福州,2,2,2007-04-01,0.010000000000000009,1.2230377472889276
2007年3月,100.9,福州,2,2,2007-03-01,0.009000000000000119,1.2109284626623045
2007年2月,100.6,福州,2,2,2007-02-01,0.006000000000000005,1.2001273168110054
2007年1月,101.9,福州,2,2,2007-01-01,0.019000000000000128,1.1929694998121325
2006年12月,101.0,福州,2,2,2006-12-01,0.010000000000000009,1.1707257112974803
2006年11月,102.6,福州,2,2,2006-11-01,0.026000000000000023,1.1591343676212675
2006年10月,101.3,福州,2,2,2006-10-01,0.0129999999999999,1.1297605922234577
2006年9月,100.7,福州,2,2,2006-09-01,0.007000000000000117,1.1152621838336207
2006年8月,100.7,福州,2,2,2006-08-01,0.007000000000000117,1.1075096165179947
2006年7月,101.0,福州,2,2,2006-07-01,0.010000000000000009,1.0998109399384257
2006年6月,102.7,福州,2,2,2006-06-01,0.027000000000000135,1.0889217227113126
2006年5月,102.3,福州,2,2,2006-05-01,0.02299999999999991,1.0602937903712877
2006年4月,101.3,福州,2,2,2006-04-01,0.0129999999999999,1.0364553180559999
2006年3月,101.3,福州,2,2,2006-03-01,0.0129999999999999,1.023154312
2006年2月,100.4,福州,2,2,2006-02-01,0.0040000000000000036,1.010024
2006年1月,100.6,福州,2,2,2006-01-01,0.006000000000000005,1.006
2019年9月,100.1,秦皇岛,3,3,2019-09-01,0.0009999999999998899,1.92857773646039
2019年8月,100.8,秦皇岛,3,3,2019-08-01,0.008000000000000007,1.9266510853750152
2019年7月,100.7,秦皇岛,3,3,2019-07-01,0.007000000000000117,1.9113602037450548
2019年6月,101.1,秦皇岛,3,3,2019-06-01,0.010999999999999899,1.8980736879295477
2019年5月,100.8,秦皇岛,3,3,2019-05-01,0.008000000000000007,1.8774220454298198
2019年4月,101.8,秦皇岛,3,3,2019-04-01,0.018000000000000016,1.862521870466091
2019年3月,101.4,秦皇岛,3,3,2019-03-01,0.014000000000000012,1.8295892637191464
2019年2月,100.9,秦皇岛,3,3,2019-02-01,0.009000000000000119,1.8043286624449175
2019年1月,101.7,秦皇岛,3,3,2019-01-01,0.017000000000000126,1.7882345514815832
2018年12月,101.6,秦皇岛,3,3,2018-12-01,0.016000000000000014,1.7583427251539656
2018年11月,101.5,秦皇岛,3,3,2018-11-01,0.014999999999999902,1.7306522885373676
2018年10月,102.1,秦皇岛,3,3,2018-10-01,0.020999999999999908,1.7050761463422344
2018年9月,101.9,秦皇岛,3,3,2018-09-01,0.019000000000000128,1.670006019923834
2018年8月,102.8,秦皇岛,3,3,2018-08-01,0.028000000000000025,1.638867536726039
2018年7月,100.9,秦皇岛,3,3,2018-07-01,0.009000000000000119,1.5942291213288318
2018年6月,101.1,秦皇岛,3,3,2018-06-01,0.010999999999999899,1.5800090399691096
2018年5月,100.6,秦皇岛,3,3,2018-05-01,0.006000000000000005,1.5628180415124726
2018年4月,100.7,秦皇岛,3,3,2018-04-01,0.007000000000000117,1.5534970591575274
2018年3月,101.4,秦皇岛,3,3,2018-03-01,0.014000000000000012,1.5426981719538504
2018年2月,100.6,秦皇岛,3,3,2018-02-01,0.006000000000000005,1.521398591670464
2018年1月,100.8,秦皇岛,3,3,2018-01-01,0.008000000000000007,1.5123246438076183
2017年12月,100.1,秦皇岛,3,3,2017-12-01,0.0009999999999998899,1.5003220672694626
2017年11月,100.9,秦皇岛,3,3,2017-11-01,0.009000000000000119,1.4988232440254374
2017年10月,100.5,秦皇岛,3,3,2017-10-01,0.004999999999999893,1.4854541566158943
2017年9月,99.6,秦皇岛,3,3,2017-09-01,-0.0040000000000000036,1.4780638374287507
2017年8月,100.5,秦皇岛,3,3,2017-08-01,0.004999999999999893,1.483999836775854
2017年7月,100.8,秦皇岛,3,3,2017-07-01,0.008000000000000007,1.4766167530108
2017年6月,100.2,秦皇岛,3,3,2017-06-01,0.0020000000000000018,1.4648975724313493
2017年5月,101.0,秦皇岛,3,3,2017-05-01,0.010000000000000009,1.4619736251809874
2017年4月,101.1,秦皇岛,3,3,2017-04-01,0.010999999999999899,1.4474986387930568
2017年3月,100.7,秦皇岛,3,3,2017-03-01,0.007000000000000117,1.431749395443182
2017年2月,100.3,秦皇岛,3,3,2017-02-01,0.0029999999999998916,1.4217968177191478
2017年1月,100.4,秦皇岛,3,3,2017-01-01,0.0040000000000000036,1.417544185163657
2016年12月,100.3,秦皇岛,3,3,2016-12-01,0.0029999999999998916,1.4118965987685828
2016年11月,101.6,秦皇岛,3,3,2016-11-01,0.016000000000000014,1.4076735780344796
2016年10月,102.4,秦皇岛,3,3,2016-10-01,0.02400000000000002,1.3855054901914168
2016年9月,100.5,秦皇岛,3,3,2016-09-01,0.004999999999999893,1.3530327052650555
2016年8月,100.6,秦皇岛,3,3,2016-08-01,0.006000000000000005,1.3463011992687122
2016年7月,100.1,秦皇岛,3,3,2016-07-01,0.0009999999999998899,1.3382715698496144
2016年6月,100.5,秦皇岛,3,3,2016-06-01,0.004999999999999893,1.3369346352144
2016年5月,100.1,秦皇岛,3,3,2016-05-01,0.0009999999999998899,1.330283219118806
2016年4月,100.3,秦皇岛,3,3,2016-04-01,0.0029999999999998916,1.3289542648539523
2016年3月,100.2,秦皇岛,3,3,2016-03-01,0.0020000000000000018,1.3249793268733325
2016年2月,100.3,秦皇岛,3,3,2016-02-01,0.0029999999999998916,1.322334657558216
2016年1月,99.5,秦皇岛,3,3,2016-01-01,-0.0050000000000000044,1.3183795190012124
2015年12月,100.0,秦皇岛,3,3,2015-12-01,0.0,1.3250045417097613
2015年11月,100.2,秦皇岛,3,3,2015-11-01,0.0020000000000000018,1.3250045417097613
2015年10月,99.9,秦皇岛,3,3,2015-10-01,-0.0009999999999998899,1.32235982206563
2015年9月,99.8,秦皇岛,3,3,2015-09-01,-0.0020000000000000018,1.323683505571201
2015年8月,99.9,秦皇岛,3,3,2015-08-01,-0.0009999999999998899,1.3263361779270553
2015年7月,99.7,秦皇岛,3,3,2015-07-01,-0.0030000000000000027,1.327663841768824
2015年6月,99.8,秦皇岛,3,3,2015-06-01,-0.0020000000000000018,1.3316588182234945
2015年5月,99.7,秦皇岛,3,3,2015-05-01,-0.0030000000000000027,1.3343274731698342
2015年4月,99.3,秦皇岛,3,3,2015-04-01,-0.007000000000000006,1.33834250067185
2015年3月,99.6,秦皇岛,3,3,2015-03-01,-0.0040000000000000036,1.347776939246576
2015年2月,99.5,秦皇岛,3,3,2015-02-01,-0.0050000000000000044,1.3531896980387308
2015年1月,99.2,秦皇岛,3,3,2015-01-01,-0.008000000000000007,1.3599896462700811
2014年12月,99.8,秦皇岛,3,3,2014-12-01,-0.0020000000000000018,1.370957304707743
2014年11月,99.5,秦皇岛,3,3,2014-11-01,-0.0050000000000000044,1.373704714136015
2014年10月,98.4,秦皇岛,3,3,2014-10-01,-0.015999999999999903,1.3806077529005176
2014年9月,98.9,秦皇岛,3,3,2014-09-01,-0.010999999999999899,1.4030566594517455
2014年8月,99.0,秦皇岛,3,3,2014-08-01,-0.010000000000000009,1.4186619408005514
2014年7月,99.2,秦皇岛,3,3,2014-07-01,-0.008000000000000007,1.4329918593944964
2014年6月,99.6,秦皇岛,3,3,2014-06-01,-0.0040000000000000036,1.4445482453573553
2014年5月,99.7,秦皇岛,3,3,2014-05-01,-0.0030000000000000027,1.4503496439330876
2014年4月,100.2,秦皇岛,3,3,2014-04-01,0.0020000000000000018,1.4547137852889545
2014年3月,100.0,秦皇岛,3,3,2014-03-01,0.0,1.4518101649590365
2014年2月,100.3,秦皇岛,3,3,2014-02-01,0.0029999999999998916,1.4518101649590365
2014年1月,100.4,秦皇岛,3,3,2014-01-01,0.0040000000000000036,1.4474677616740146
2013年12月,100.3,秦皇岛,3,3,2013-12-01,0.0029999999999998916,1.441700957842644
2013年11月,100.2,秦皇岛,3,3,2013-11-01,0.0020000000000000018,1.4373887914682395
2013年10月,99.9,秦皇岛,3,3,2013-10-01,-0.0009999999999998899,1.434519751964311
2013年9月,100.8,秦皇岛,3,3,2013-09-01,0.008000000000000007,1.4359557076719827
2013年8月,101.0,秦皇岛,3,3,2013-08-01,0.010000000000000009,1.42455923380157
2013年7月,100.7,秦皇岛,3,3,2013-07-01,0.007000000000000117,1.4104546869322476
2013年6月,100.6,秦皇岛,3,3,2013-06-01,0.006000000000000005,1.4006501359803847
2013年5月,100.7,秦皇岛,3,3,2013-05-01,0.007000000000000117,1.3922963578333845
2013年4月,100.9,秦皇岛,3,3,2013-04-01,0.009000000000000119,1.3826180316120995
2013年3月,100.8,秦皇岛,3,3,2013-03-01,0.008000000000000007,1.370285462450049
2013年2月,101.3,秦皇岛,3,3,2013-02-01,0.0129999999999999,1.3594101810020327
2013年1月,100.3,秦皇岛,3,3,2013-01-01,0.0029999999999998916,1.3419646406732801
2012年12月,100.4,秦皇岛,3,3,2012-12-01,0.0040000000000000036,1.3379507883083552
2012年11月,99.9,秦皇岛,3,3,2012-11-01,-0.0009999999999998899,1.332620307080035
2012年10月,100.1,秦皇岛,3,3,2012-10-01,0.0009999999999998899,1.3339542613413764
2012年9月,100.2,秦皇岛,3,3,2012-09-01,0.0020000000000000018,1.3326216397016748
2012年8月,100.3,秦皇岛,3,3,2012-08-01,0.0029999999999998916,1.3299617162691366
2012年7月,100.4,秦皇岛,3,3,2012-07-01,0.0040000000000000036,1.325983764974214
2012年6月,100.0,秦皇岛,3,3,2012-06-01,0.0,1.3207009611296954
2012年5月,99.9,秦皇岛,3,3,2012-05-01,-0.0009999999999998899,1.3207009611296954
2012年4月,100.0,秦皇岛,3,3,2012-04-01,0.0,1.3220229841138091
2012年3月,100.0,秦皇岛,3,3,2012-03-01,0.0,1.3220229841138091
2012年2月,100.0,秦皇岛,3,3,2012-02-01,0.0,1.3220229841138091
2012年1月,99.7,秦皇岛,3,3,2012-01-01,-0.0030000000000000027,1.3220229841138091
2011年12月,99.9,秦皇岛,3,3,2011-12-01,-0.0009999999999998899,1.3260009870750342
2011年11月,99.7,秦皇岛,3,3,2011-11-01,-0.0030000000000000027,1.3273283153904245
2011年10月,99.8,秦皇岛,3,3,2011-10-01,-0.0020000000000000018,1.331322282237136
2011年9月,100.0,秦皇岛,3,3,2011-09-01,0.0,1.3339902627626614
2011年8月,99.8,秦皇岛,3,3,2011-08-01,-0.0020000000000000018,1.3339902627626614
2011年7月,100.1,秦皇岛,3,3,2011-07-01,0.0009999999999998899,1.3366635899425465
2011年6月,100.2,秦皇岛,3,3,2011-06-01,0.0020000000000000018,1.3353282616808657
2011年5月,100.3,秦皇岛,3,3,2011-05-01,0.0029999999999998916,1.3326629358092472
2011年4月,100.7,秦皇岛,3,3,2011-04-01,0.007000000000000117,1.3286769050939655
2011年3月,99.4,秦皇岛,3,3,2011-03-01,-0.005999999999999894,1.3194408193584561
2011年2月,100.8,秦皇岛,3,3,2011-02-01,0.008000000000000007,1.3274052508636378
2011年1月,100.9,秦皇岛,3,3,2011-01-01,0.009000000000000119,1.3168702885551962
2010年12月,101.0,秦皇岛,3,3,2010-12-01,0.010000000000000009,1.3051241710160515
2010年11月,101.0,秦皇岛,3,3,2010-11-01,0.010000000000000009,1.2922021495208431
2010年10月,101.2,秦皇岛,3,3,2010-10-01,0.01200000000000001,1.279408068832518
2010年9月,102.1,秦皇岛,3,3,2010-09-01,0.020999999999999908,1.2642372221665197
2010年8月,100.4,秦皇岛,3,3,2010-08-01,0.0040000000000000036,1.238234301828129
2010年7月,100.3,秦皇岛,3,3,2010-07-01,0.0029999999999998916,1.2333010974383756
2010年6月,100.2,秦皇岛,3,3,2010-06-01,0.0020000000000000018,1.2296122606564064
2010年5月,100.4,秦皇岛,3,3,2010-05-01,0.0040000000000000036,1.2271579447668726
2010年4月,102.9,秦皇岛,3,3,2010-04-01,0.029000000000000137,1.2222688692897137
2010年3月,100.5,秦皇岛,3,3,2010-03-01,0.004999999999999893,1.1878220304078848
2010年2月,100.1,秦皇岛,3,3,2010-02-01,0.0009999999999998899,1.1819124680675472
2010年1月,100.8,秦皇岛,3,3,2010-01-01,0.008000000000000007,1.1807317363312162
2009年12月,100.3,秦皇岛,3,3,2009-12-01,0.0029999999999998916,1.1713608495349368
2009年11月,100.5,秦皇岛,3,3,2009-11-01,0.004999999999999893,1.1678572777018315
2009年10月,100.2,秦皇岛,3,3,2009-10-01,0.0020000000000000018,1.1620470424893847
2009年9月,101.0,秦皇岛,3,3,2009-09-01,0.010000000000000009,1.1597275873147552
2009年8月,100.7,秦皇岛,3,3,2009-08-01,0.007000000000000117,1.1482451359552033
2009年7月,100.8,秦皇岛,3,3,2009-07-01,0.008000000000000007,1.140263292904869
2009年6月,100.5,秦皇岛,3,3,2009-06-01,0.004999999999999893,1.131213584231021
2009年5月,100.2,秦皇岛,3,3,2009-05-01,0.0020000000000000018,1.1255856559512647
2009年4月,100.4,秦皇岛,3,3,2009-04-01,0.0040000000000000036,1.123338977995274
2009年3月,100.0,秦皇岛,3,3,2009-03-01,0.0,1.1188635238996754
2009年2月,100.0,秦皇岛,3,3,2009-02-01,0.0,1.1188635238996754
2009年1月,100.0,秦皇岛,3,3,2009-01-01,0.0,1.1188635238996754
2008年12月,100.0,秦皇岛,3,3,2008-12-01,0.0,1.1188635238996754
2008年11月,98.7,秦皇岛,3,3,2008-11-01,-0.013000000000000012,1.1188635238996754
2008年10月,100.0,秦皇岛,3,3,2008-10-01,0.0,1.1336003281658311
2008年9月,100.0,秦皇岛,3,3,2008-09-01,0.0,1.1336003281658311
2008年8月,100.2,秦皇岛,3,3,2008-08-01,0.0020000000000000018,1.1336003281658311
2008年7月,100.0,秦皇岛,3,3,2008-07-01,0.0,1.131337652860111
2008年6月,100.1,秦皇岛,3,3,2008-06-01,0.0009999999999998899,1.131337652860111
2008年5月,100.0,秦皇岛,3,3,2008-05-01,0.0,1.1302074454146964
2008年4月,100.6,秦皇岛,3,3,2008-04-01,0.006000000000000005,1.1302074454146964
2008年3月,100.5,秦皇岛,3,3,2008-03-01,0.004999999999999893,1.1234666455414477
2008年2月,100.1,秦皇岛,3,3,2008-02-01,0.0009999999999998899,1.1178772592452217
2008年1月,100.0,秦皇岛,3,3,2008-01-01,0.0,1.1167604987464754
2007年12月,100.7,秦皇岛,3,3,2007-12-01,0.007000000000000117,1.1167604987464754
2007年11月,100.8,秦皇岛,3,3,2007-11-01,0.008000000000000007,1.1089975161335406
2007年10月,100.3,秦皇岛,3,3,2007-10-01,0.0029999999999998916,1.100195948545179
2007年9月,101.2,秦皇岛,3,3,2007-09-01,0.01200000000000001,1.0969052328466393
